Filename,Label,x1,y1,x2,y2,Conf
cjpcnmj9cnfyx0729wgntwdye.jpg,wheelchair,2537.429443359375,2201.741943359375,3869.94970703125,3272.397216796875,0.02336498536169529
cjpcnmj9cnfyx0729wgntwdye.jpg,wheelchair,700.568115234375,2098.32177734375,2269.439208984375,3437.77783203125,0.029029520228505135
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,1796.281494140625,2564.975830078125,2466.5535888671875,3369.5127563476562,0.028828013688325882
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,3991.4931640625,2574.97802734375,4586.285217285156,3265.0603637695312,0.09188919514417648
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,2721.106689453125,2714.94580078125,3397.826416015625,3460.921630859375,0.06958974897861481
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,1617.8145751953125,2664.771728515625,2394.5050048828125,3294.5370483398438,0.038338541984558105
cjpfkgp0jipei0840xhp4flwb.jpg,wheelchair,119.07229614257812,321.9364929199219,303.9137268066406,619.011474609375,0.00816990714520216
cjpgt43jxofen08401j0j345z.jpg,wheelchair,1269.8070068359375,513.6875610351562,2203.1401977539062,1943.6947631835938,0.03429769352078438
cjpgtem8fq6db0729pvqrhsnj.jpg,wheelchair,2075.951416015625,876.819580078125,2593.2390747070312,1467.0646362304688,0.031885433942079544
cjpjjja7j2w6p0602trji8p46.jpg,wheelchair,470.1191101074219,1169.2034912109375,1886.6482849121094,2765.211181640625,0.00269208662211895
cjpnxkditm4gw07950qtv2ruv.jpg,wheelchair,1528.2979736328125,919.1583251953125,2623.1922607421875,2101.8802490234375,0.006842287257313728
cjpo58djcysqv0873h7nms2r6.jpg,wheelchair,1400.9754638671875,579.2822875976562,2685.4862060546875,2372.4945678710938,0.032051511108875275
