Filename,Label,x1,y1,x2,y2,Conf
cjp809r377z4008093lbjeupi.jpg,wheelchair,521.2874145507812,291.59979248046875,1033.1364440917969,715.49951171875,0.0004143119731452316
cjpbaa6y99p9i0998w00n29ac.jpg,wheelchair,10.37821102142334,258.8366394042969,461.36283016204834,757.0367736816406,0.001207097782753408
cjpcklmxaj4oo0785ghw4zylt.jpg,power assisted bicycle,-116.35305786132812,79.79901885986328,713.4623718261719,875.2103958129883,0.0004886226961389184
cjpcklmxaj4oo0785ghw4zylt.jpg,wheelchair,-72.34862518310547,137.43838500976562,616.112434387207,833.2999572753906,0.001531135872937739
cjpcmhx3cmxqe0729nc0hk2li.jpg,power assisted bicycle,-56.84030532836914,9.617727279663086,302.217586517334,260.9831142425537,0.0003817578253801912
cjpcmhx3cmxqe0729nc0hk2li.jpg,wheelchair,-41.6614990234375,0.47316211462020874,284.9042663574219,249.2238945364952,0.00044661262654699385
cjpcnmj9cnfyx0729wgntwdye.jpg,wheelchair,2607.64013671875,2305.002197265625,3811.5401611328125,3123.8952026367188,0.0008876882493495941
cjpcnmj9cnfyx0729wgntwdye.jpg,wheelchair,728.0704956054688,2252.232421875,2180.2058715820312,3204.4976196289062,0.0006504537304863334
cjpco9sickexr0785016kka2e.jpg,wheelchair,148.1153564453125,125.82390594482422,380.7283630371094,226.58233642578125,0.9157217144966125
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,3948.90966796875,2683.7548828125,4670.031982421875,3247.8235473632812,0.11269785463809967
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,2701.945068359375,2785.463623046875,3482.5616455078125,3475.1983642578125,0.10622573643922806
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,3507.753662109375,2510.1650390625,3912.6563720703125,2910.926727294922,0.05932508036494255
cjpe8nig1ha5d0785cjfw193y.jpg,wheelchair,1847.8326416015625,2746.324951171875,2466.7969970703125,3291.0942993164062,0.059519845992326736
cjpfkgp0jipei0840xhp4flwb.jpg,unicycle,50.696746826171875,376.59332275390625,372.93255615234375,621.7987365722656,0.0006152478163130581
cjpfkgp0jipei0840xhp4flwb.jpg,unicycle,298.11761474609375,389.83514404296875,616.4681396484375,613.8274078369141,0.0010215197689831257
cjpfkgp0jipei0840xhp4flwb.jpg,segway,80.42425537109375,344.7922668457031,345.53326416015625,623.7294921875,0.0003273573238402605
cjpfkzpyakba30729dkjrxsww.jpg,wheelchair,104.88327026367188,455.37200927734375,742.1511535644531,825.5982360839844,0.0009430664940737188
cjpflgoy9kgen07290dxe1pdu.jpg,wheelchair,332.4462890625,202.7226104736328,527.7181396484375,344.9880676269531,0.9822506308555603
cjpgt43jxofen08401j0j345z.jpg,bicycle,996.6292114257812,595.383056640625,2260.7560424804688,1836.2164306640625,0.00018507111235521734
cjpgtem8fq6db0729pvqrhsnj.jpg,wheelchair,302.7411804199219,910.3582153320312,819.8785705566406,1390.691650390625,0.001372273894958198
cjpgtem8fq6db0729pvqrhsnj.jpg,wheelchair,2045.7781982421875,935.923095703125,2624.220703125,1414.7464599609375,0.009147212840616703
cjpgtpstsq7fl0729p250j195.jpg,wheelchair,199.45848083496094,499.51385498046875,360.00804138183594,644.5378570556641,0.06751718372106552
cjpgtpstsq7fl0729p250j195.jpg,wheelchair,297.0797119140625,162.73422241210938,376.7429504394531,234.74087524414062,0.34920021891593933
cjpgyghlsqtu30729h6djh95p.jpg,wheelchair,2396.193115234375,1608.3873291015625,3482.5780029296875,2717.9232177734375,0.001573753310367465
cjpgzs7pwr2zp0729krtwiz3o.jpg,wheelchair,320.5248107910156,428.6925964355469,464.2115173339844,593.3560638427734,0.003268664004281163
cjpnxkditm4gw07950qtv2ruv.jpg,segway,1328.19189453125,1072.1612548828125,2776.6580810546875,2101.234130859375,0.0006687784916721284
cjpnxkditm4gw07950qtv2ruv.jpg,power assisted bicycle,1436.4627685546875,1161.488037109375,2610.12841796875,1960.9424438476562,0.0010036014718934894
cjpo1622wxx3c0873me3rzvqm.jpg,wheelchair,1577.209716796875,1294.0953369140625,2359.6220092773438,2251.6923217773438,0.002323843538761139
cjpo1622wxx3c0873me3rzvqm.jpg,wheelchair,1144.3948974609375,191.73472595214844,1556.0493774414062,620.4851837158203,0.044636037200689316
cjpo58djcysqv0873h7nms2r6.jpg,wheelchair,-10.403853416442871,746.717041015625,1036.7902383804321,1704.7548217773438,0.30375272035598755
