Filename,Label,x1,y1,x2,y2,Object Conf,Class Conf
cjp809r377z4008093lbjeupi.jpg,bicycle,229.5465087890625,566.2847900390625,259.3992748260498,599.9643249511719,0.06593629717826843,0.697669267654419
cjp809r377z4008093lbjeupi.jpg,bicycle,209.54624938964844,540.5878295898438,281.33509063720703,597.6491279602051,0.020578380674123764,0.9012730717658997
cjp809r377z4008093lbjeupi.jpg,bicycle,214.4956512451172,569.5259399414062,248.47063827514648,596.8065891265869,0.016716768965125084,0.7598220705986023
cjp809r377z4008093lbjeupi.jpg,bicycle,226.70562744140625,547.005859375,267.76256942749023,593.7755393981934,0.014242395758628845,0.84135901927948
cjp809r377z4008093lbjeupi.jpg,mobility scooter,565.1046752929688,322.5714416503906,976.8563537597656,706.3516540527344,0.9432917833328247,0.9999961853027344
cjp81iqn7rrjt09809fg7f60r.jpg,skateboard,258.5456237792969,205.69772338867188,266.8123197555542,211.47953701019287,0.06612288951873779,0.557280421257019
cjp81iqn7rrjt09809fg7f60r.jpg,skateboard,279.9463806152344,233.11795043945312,296.2117805480957,240.96566247940063,0.06249476969242096,0.9128845930099487
cjp81iqn7rrjt09809fg7f60r.jpg,skateboard,278.6993103027344,237.8800506591797,297.9567012786865,246.93320751190186,0.011191120371222496,0.6603524684906006
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,203.88803100585938,268.68621826171875,249.01940155029297,302.09667587280273,0.7740612626075745,0.9990885257720947
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,5.293444633483887,247.51329040527344,59.00203609466553,312.68399810791016,0.17363587021827698,0.9989712238311768
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-1.6083343029022217,200.09625244140625,16.24896740913391,246.71189880371094,0.11343591660261154,0.9831737875938416
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,311.6689758300781,260.13592529296875,342.95738220214844,286.51954460144043,0.06497323513031006,0.9855626821517944
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,0.41593995690345764,202.65347290039062,15.11043992638588,265.4544677734375,0.05376768484711647,0.9769744873046875
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,380.3172607421875,319.6175842285156,442.4754638671875,344.14601707458496,0.05207749456167221,0.8751707673072815
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,317.6416320800781,358.54296875,412.44361877441406,436.32523345947266,0.04921532794833183,0.49214619398117065
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-0.797508716583252,250.3998260498047,19.14613103866577,293.46426010131836,0.04836849868297577,0.9782633185386658
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,464.237548828125,278.79254150390625,513.941951751709,316.589900970459,0.04831700026988983,0.8146955370903015
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,0.14491301774978638,241.95440673828125,41.74507933855057,314.17286682128906,0.04426462948322296,0.990522027015686
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-2.127584457397461,189.33062744140625,14.938613891601562,236.45502471923828,0.04360799863934517,0.9557514190673828
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,79.94473266601562,260.6952819824219,131.12353515625,304.5231704711914,0.039562053978443146,0.9865875840187073
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,0.9841779470443726,255.28855895996094,13.525664687156677,284.4515781402588,0.03460313752293587,0.9689936637878418
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,3.3302903175354004,246.97459411621094,14.862932682037354,272.1533794403076,0.03319311514496803,0.9721270799636841
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,1.5585005283355713,251.4513702392578,32.016721963882446,294.66092681884766,0.032765477895736694,0.9936880469322205
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,8.236166000366211,246.10340881347656,21.729278564453125,271.0812015533447,0.03162797540426254,0.9963667392730713
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,258.79522705078125,197.59596252441406,269.9167251586914,203.82098484039307,0.02928999625146389,0.5470042824745178
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-0.5717443227767944,189.71774291992188,9.915201783180237,230.9886360168457,0.02663913182914257,0.9673557281494141
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-0.11675761640071869,166.0059814453125,21.667826429009438,296.01966857910156,0.023191269487142563,0.9191242456436157
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-1.0484402179718018,207.27279663085938,30.577934980392456,300.99893951416016,0.023012449964880943,0.9842439889907837
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,314.8092041015625,271.30059814453125,337.6287956237793,286.83902072906494,0.01788276620209217,0.9608084559440613
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,-5.130146026611328,258.44915771484375,46.12483215332031,305.2431221008301,0.014759535901248455,0.9920684099197388
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,331.6947021484375,253.26229858398438,346.7392578125,269.9103889465332,0.013699950650334358,0.9241093397140503
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,330.229248046875,261.4419860839844,344.1995849609375,277.5780849456787,0.013564994558691978,0.9573929309844971
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,517.6275024414062,281.2728576660156,577.3016700744629,312.29909324645996,0.013040206395089626,0.9446011781692505
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,499.20361328125,278.2396240234375,571.6347885131836,315.21772384643555,0.012727633118629456,0.9288272857666016
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,0.061341069638729095,239.8158416748047,17.978750966489315,281.02508544921875,0.011700054630637169,0.975602388381958
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,551.1558837890625,286.2823486328125,572.4175281524658,309.99816703796387,0.01104450598359108,0.9751343727111816
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,480.4658203125,363.3400573730469,541.6002311706543,401.60449981689453,0.010852593928575516,0.23986440896987915
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,491.8350524902344,295.97613525390625,509.9643726348877,315.5493583679199,0.010161573067307472,0.9121991395950317
cjp81iqn7rrjt09809fg7f60r.jpg,bicycle,2.0097086429595947,215.9423828125,11.470447778701782,248.85052108764648,0.010078929364681244,0.9674566984176636
cjp81iqn7rrjt09809fg7f60r.jpg,scooter,449.2739562988281,345.2317199707031,563.3946762084961,403.8553276062012,0.15849174559116364,0.8909613490104675
cjp81iqn7rrjt09809fg7f60r.jpg,scooter,314.50494384765625,280.6944580078125,436.9462661743164,440.26014709472656,0.05739942193031311,0.7446404099464417
cjp81iqn7rrjt09809fg7f60r.jpg,scooter,325.7273864746094,285.42901611328125,512.3760223388672,420.71070861816406,0.05413457378745079,0.8925131559371948
cjp81iqn7rrjt09809fg7f60r.jpg,scooter,388.50177001953125,272.67645263671875,554.4082946777344,428.2506561279297,0.049342770129442215,0.9549563527107239
cjp81iqn7rrjt09809fg7f60r.jpg,scooter,320.87738037109375,367.3755798339844,429.8042984008789,429.0357322692871,0.020863359794020653,0.4453801214694977
cjpb7a85td1nd08966hvp4bz9.jpg,skateboard,457.5239562988281,265.3410949707031,515.2540168762207,359.45169830322266,0.18944618105888367,0.4145819842815399
cjpb7a85td1nd08966hvp4bz9.jpg,skateboard,202.08810424804688,273.8210144042969,226.58991622924805,310.1726379394531,0.043592825531959534,0.9340874552726746
cjpb7a85td1nd08966hvp4bz9.jpg,skateboard,46.4908447265625,319.7084045410156,177.0817108154297,392.1732864379883,0.042680524289608,0.6583072543144226
cjpb7a85td1nd08966hvp4bz9.jpg,skateboard,204.38772583007812,281.015625,222.14477729797363,308.87545013427734,0.01122511550784111,0.9901384115219116
